12894 , 4, online, outline
27.31, 3.28920, 0.12390, 8.8284, 1
62.06, 3.28920, 0.51390, 5.8725, 1
27.49, 3.30120, 0.13040, 8.5801, 1
61.13, 3.30120, 0.52030, 5.8090, 1
28.25, 3.31330, 0.13290, 8.6806, 1
59.36, 3.31330, 0.53390, 5.6648, 1
29.05, 3.32530, 0.13200, 8.9672, 1
58.51, 3.32530, 0.54590, 5.5820, 1
29.68, 3.33730, 0.13010, 9.2779, 1
56.89, 3.33730, 0.56930, 5.4183, 1
30.57, 3.34940, 0.12690, 9.7391, 1
55.35, 3.34940, 0.59240, 5.2784, 1
31.03, 3.36140, 0.12920, 9.7732, 1
53.9, 3.36140, 0.61230, 5.1686, 1
33.57, 3.37350, 0.23230, 6.7494, 1
52.51, 3.37350, 0.62390, 5.0966, 1
34.71, 3.38550, 0.29230, 6.0091, 1
50.57, 3.38550, 0.59050, 5.1427, 1
35.62, 3.39760, 0.33380, 5.6917, 1
49.95, 3.39760, 0.55820, 5.2470, 1
46.02, 3.40960, 0.29640, 7.1860, 1
38.28, 3.40960, 0.38860, 5.4901, 1
36.9, 3.40960, 0.37540, 5.4845, 1
43.57, 3.42170, 0.30500, 6.8255, 1
26.26, 4.04820, 0.52890, 4.8359, 1
26.43, 4.08430, 0.49190, 4.9810, 1
26.6, 4.10840, 0.44990, 5.1755, 1
27.49, 4.12050, 0.38940, 5.6128, 1
27.68, 4.13250, 0.37660, 5.7469, 1
26.77, 4.13250, 0.42210, 5.3531, 1
27.86, 4.14460, 0.37310, 5.8148, 1
26.95, 4.14460, 0.41270, 5.4371, 1
28.06, 4.16870, 0.37400, 5.8660, 1
28.25, 4.19280, 0.37450, 5.9212, 1
28.44, 4.21690, 0.37240, 6.0020, 1
28.64, 4.24100, 0.36660, 6.1208, 1
28.84, 4.26510, 0.35800, 6.2770, 1
29.05, 4.27710, 0.34570, 6.4638, 1
29.26, 4.30120, 0.33480, 6.6743, 1
29.47, 4.32530, 0.32400, 6.9034, 1
29.68, 4.34940, 0.31370, 7.1440, 1
29.9, 4.36140, 0.30210, 7.3999, 1
30.12, 4.38550, 0.29430, 7.6393, 1
30.34, 4.39760, 0.28650, 7.8656, 1
30.57, 4.40960, 0.28130, 8.0497, 1
30.8, 4.43370, 0.28040, 8.1805, 1
31.03, 4.44580, 0.28130, 8.2408, 1
31.27, 4.45780, 0.28570, 8.2263, 1
31.51, 4.46990, 0.29280, 8.1543, 1
26.26, 4.48190, 0.22220, 8.7965, 1
31.75, 4.48190, 0.30240, 8.0393, 1
26.43, 4.49400, 0.21880, 8.9864, 1
32, 4.49400, 0.31380, 7.8972, 1
32.25, 4.50600, 0.32670, 7.7418, 1
26.6, 4.51810, 0.21750, 9.1480, 1
32.51, 4.51810, 0.34100, 7.5780, 1
26.77, 4.53010, 0.21730, 9.2415, 1
33.03, 4.53010, 0.37690, 7.1689, 1
33.85, 4.54220, 0.44440, 6.5543, 1
26.95, 4.55420, 0.22160, 9.2235, 1
34.13, 4.55420, 0.46680, 6.4092, 1
44.52, 4.55420, 3.62090, 3.3973, 1
34.42, 4.56630, 0.48830, 6.2868, 1
27.13, 4.57830, 0.23400, 8.9585, 1
34.71, 4.57830, 0.50930, 6.1808, 1
35.01, 4.59040, 0.53020, 6.0853, 1
27.31, 4.60240, 0.25400, 8.5183, 1
27.49, 4.61450, 0.26570, 8.3064, 1
35.31, 4.61450, 0.55380, 6.0004, 1
35.62, 4.62650, 0.57460, 5.9233, 1
27.68, 4.63860, 0.27210, 8.2653, 1
35.93, 4.65060, 0.59790, 5.8562, 1
27.86, 4.66270, 0.27520, 8.3024, 1
36.25, 4.67470, 0.62050, 5.7996, 1
28.06, 4.68670, 0.27630, 8.3861, 1
36.57, 4.69880, 0.64170, 5.7552, 1
28.25, 4.71080, 0.27610, 8.5008, 1
36.9, 4.72290, 0.66080, 5.7244, 1
28.44, 4.73490, 0.27520, 8.6337, 1
28.64, 4.75900, 0.27420, 8.7751, 1
37.24, 4.75900, 0.68100, 5.7072, 1
28.84, 4.78310, 0.27290, 8.9247, 1
37.58, 4.78310, 0.69520, 5.7032, 1
29.05, 4.80720, 0.27150, 9.0814, 1
37.93, 4.80720, 0.70710, 5.7101, 1
49.95, 4.80720, 1.04110, 5.4088, 1
50.57, 4.81930, 0.96920, 5.6440, 1
29.26, 4.83130, 0.27000, 9.2433, 1
51.2, 4.83130, 0.92900, 5.8234, 1
48.76, 4.83130, 1.67040, 4.6169, 1
29.47, 4.84340, 0.26710, 9.4115, 1
38.28, 4.84340, 0.72050, 5.7263, 1
51.85, 4.85540, 0.90940, 5.9662, 1
29.68, 4.86750, 0.26570, 9.5796, 1
52.51, 4.86750, 0.89690, 6.0750, 1
38.64, 4.86750, 0.72780, 5.7544, 1
53.19, 4.87950, 0.89190, 6.1588, 1
29.9, 4.89160, 0.26460, 9.7415, 1
39.01, 4.89160, 0.73330, 5.7904, 1
53.9, 4.90360, 0.89650, 6.2245, 1
30.12, 4.91570, 0.26400, 9.8902, 1
54.61, 4.92770, 0.90500, 6.2758, 1
39.38, 4.92770, 0.74190, 5.8299, 1
30.34, 4.93980, 0.26420, 10.0205, 1
55.35, 4.93980, 0.91230, 6.3150, 1
39.77, 4.95180, 0.74700, 5.8701, 1
30.57, 4.96390, 0.26510, 10.1269, 1
56.11, 4.96390, 0.92850, 6.3372, 1
56.89, 4.97590, 0.94530, 6.3400, 1
40.16, 4.97590, 0.75310, 5.9066, 1
65.02, 2.01200, 0.33010, 8.0254, 1
33.57, 2.01200, 0.22870, 6.0325, 1
32, 2.01200, 0.33230, 3.9804, 1
63.01, 2.02410, 0.31600, 8.2061, 1
45.01, 2.02410, 0.33530, 5.5782, 1
31.51, 2.02410, 0.33580, 3.9308, 1
61.13, 2.03610, 0.29920, 8.4795, 1
44.52, 2.03610, 0.33270, 5.6280, 1
31.03, 2.03610, 0.32790, 4.0041, 1
60.24, 2.04820, 0.29210, 8.6384, 1
44.04, 2.04820, 0.33620, 5.5738, 1
30.57, 2.04820, 0.32550, 4.0182, 1
58.51, 2.06020, 0.27620, 8.9356, 1
30.34, 2.06020, 0.33150, 3.9685, 1
57.69, 2.07230, 0.27100, 9.0627, 1
35.31, 2.07230, 0.24540, 6.2747, 1
43.57, 2.07230, 0.34640, 5.4771, 1
30.12, 2.07230, 0.34180, 3.8760, 1
56.11, 2.08430, 0.26090, 9.2322, 1
43.12, 2.08430, 0.35110, 5.4082, 1
55.35, 2.09640, 0.25870, 9.2824, 1
35.01, 2.09640, 0.24530, 6.3673, 1
54.61, 2.10840, 0.25750, 9.3039, 1
34.71, 2.10840, 0.24160, 6.4856, 1
42.67, 2.10840, 0.35750, 5.3785, 1
53.9, 2.12050, 0.25700, 9.3030, 1
34.42, 2.12050, 0.23560, 6.6686, 1
53.19, 2.13250, 0.25740, 9.2776, 1
33.85, 2.13250, 0.21280, 7.3250, 1
42.23, 2.13250, 0.35930, 5.4182, 1
52.51, 2.14460, 0.25970, 9.1956, 1
33.57, 2.14460, 0.21160, 7.3871, 1
51.2, 2.15660, 0.27110, 8.7565, 1
32.25, 2.15660, 0.19410, 7.7987, 1
29.26, 2.15660, 0.32480, 4.2548, 1
50.57, 2.16870, 0.26850, 8.8195, 1
31.51, 2.16870, 0.21510, 6.9855, 1
29.05, 2.16870, 0.31110, 4.4520, 1
48.76, 2.18070, 0.27850, 8.3481, 1
28.84, 2.18070, 0.29860, 4.6540, 1
48.19, 2.19280, 0.28630, 8.1375, 1
47.63, 2.20480, 0.29970, 7.7952, 1
46.54, 2.21690, 0.33220, 6.9837, 1
46.02, 2.22890, 0.35770, 6.4893, 1
45.01, 2.24100, 0.39420, 5.8187, 1
44.04, 2.25300, 0.40140, 5.6499, 1
43.12, 2.26510, 0.40380, 5.5565, 1
42.67, 2.27710, 0.39980, 5.6130, 1
42.23, 2.28920, 0.38930, 5.7681, 1
74.47, 2.30120, 0.35580, 10.5845, 1
41.8, 2.30120, 0.37340, 6.0171, 1
41.37, 2.31330, 0.35470, 6.3380, 1
40.96, 2.32530, 0.33540, 6.7022, 1
73.14, 2.33730, 0.35960, 10.6040, 1
40.16, 2.33730, 0.29710, 7.4693, 1
39.77, 2.34940, 0.28220, 7.8435, 1
71.86, 2.36140, 0.36510, 10.5054, 1
39.01, 2.36140, 0.25660, 8.4835, 1
28.64, 2.36140, 0.21970, 7.3586, 1
70.62, 2.37350, 0.37060, 10.3301, 1
38.28, 2.37350, 0.24370, 8.8119, 1
37.93, 2.38550, 0.24460, 8.7900, 1
69.42, 2.39760, 0.38240, 10.1057, 1
36.9, 2.39760, 0.25980, 8.2033, 1
36.25, 2.40960, 0.27800, 7.6486, 1
68.27, 2.42170, 0.39650, 9.8428, 1
35.93, 2.42170, 0.28850, 7.3924, 1
32, 2.43370, 0.24090, 7.9272, 1
35.31, 2.43370, 0.30160, 7.0325, 1
50.57, 2.43370, 2.01120, 2.2053, 1
67.15, 2.44580, 0.41280, 9.5517, 1
31.27, 2.44580, 0.22150, 8.4532, 1
35.01, 2.44580, 0.30560, 6.9502, 1
30.8, 2.45780, 0.21080, 8.7915, 1
32.51, 2.45780, 0.25040, 7.9055, 1
34.42, 2.45780, 0.29660, 7.1067, 1
49.95, 2.45780, 1.08120, 3.0879, 1
66.07, 2.46990, 0.43090, 9.2414, 1
30.34, 2.46990, 0.20370, 9.0177, 1
32.77, 2.46990, 0.25540, 7.8886, 1
29.9, 2.48190, 0.20070, 9.0934, 1
29.47, 2.49400, 0.20110, 9.0411, 1
65.02, 2.49400, 0.45030, 8.9256, 1
49.35, 2.49400, 0.83910, 3.7644, 1
29.05, 2.50600, 0.20840, 8.7289, 1
48.19, 2.50600, 0.69510, 4.4151, 1
47.08, 2.51810, 0.64220, 4.7080, 1
64, 2.53010, 0.47470, 8.6206, 1
46.54, 2.53010, 0.64850, 4.6544, 1
45.51, 2.54220, 0.72050, 4.1522, 1
63.01, 2.56630, 0.49770, 8.3600, 1
45.01, 2.56630, 0.83320, 3.6772, 1
62.06, 2.61450, 0.52170, 8.1722, 1
61.13, 2.66270, 0.54090, 8.0621, 1
60.24, 2.69880, 0.55190, 8.0043, 1
32.25, 2.69880, 0.61450, 3.9111, 1
38.28, 2.71080, 0.37600, 7.5638, 1
32.51, 2.71080, 0.73030, 3.4412, 1
59.36, 2.72290, 0.55630, 7.9683, 1
37.58, 2.72290, 0.35460, 7.9169, 1
30.34, 2.72290, 0.67520, 3.4897, 1
32.77, 2.72290, 0.97940, 2.8801, 1
36.25, 2.73490, 0.39160, 7.0210, 1
40.55, 2.73490, 0.67600, 4.5471, 1
33.85, 2.73490, 0.68220, 3.8114, 1
58.51, 2.74700, 0.56110, 7.9298, 1
35.01, 2.74700, 0.50010, 5.3547, 1
30.12, 2.74700, 0.76810, 3.2060, 1
57.69, 2.75900, 0.56240, 7.8727, 1
56.89, 2.78310, 0.57060, 7.7912, 1
29.9, 2.78310, 0.90600, 2.9298, 1
56.11, 2.79520, 0.57600, 7.6861, 1
54.61, 2.80720, 0.58640, 7.4262, 1
53.9, 2.81930, 0.59500, 7.2905, 1
53.19, 2.83130, 0.60300, 7.1663, 1
52.51, 2.85540, 0.61510, 7.0569, 1
44.04, 2.86750, 0.54490, 6.7445, 1
51.85, 2.87950, 0.63240, 6.8965, 1
42.67, 2.87950, 0.57820, 6.2127, 1
47.08, 2.87950, 0.85000, 4.6520, 1
42.23, 2.89160, 0.60990, 5.8756, 1
48.19, 2.89160, 1.05520, 3.9072, 1
48.76, 2.90360, 1.15710, 3.6732, 1
51.2, 2.91570, 0.68360, 6.4647, 1
41.8, 2.91570, 0.65520, 5.4992, 1
49.95, 2.91570, 0.93300, 4.6110, 1
50.57, 2.92770, 0.75780, 5.8043, 1
41.37, 3.06020, 0.71620, 5.4863, 1
29.26, 3.09640, 0.38520, 7.3706, 1
40.96, 3.09640, 0.68670, 5.8030, 1
28.44, 3.09640, 0.50490, 5.4766, 1
29.9, 3.10840, 0.37940, 7.6896, 1
28.84, 3.10840, 0.40830, 6.9235, 1
30.34, 3.12050, 0.37730, 7.8929, 1
40.55, 3.12050, 0.65400, 6.1301, 1
31.03, 3.13250, 0.38240, 8.0156, 1
39.77, 3.13250, 0.60030, 6.5990, 1
31.27, 3.14460, 0.38800, 8.0213, 1
37.93, 3.14460, 0.55890, 6.8083, 1
32, 3.15660, 0.39980, 8.0282, 1
35.93, 3.15660, 0.49530, 7.3190, 1
32.25, 3.16870, 0.40470, 8.0524, 1
35.62, 3.16870, 0.48820, 7.4130, 1
35.31, 3.18070, 0.48060, 7.5166, 1
35.01, 3.19280, 0.47180, 7.6412, 1
32.51, 3.20480, 0.41960, 8.0106, 1
34.71, 3.21690, 0.46540, 7.7870, 1
28.44, 3.57830, 0.69840, 5.2853, 1
48.76, 3.84340, 1.20820, 6.0524, 1
29.05, 4.09640, 1.13670, 4.3509, 1
29.47, 4.10840, 1.17890, 4.2838, 1
28.84, 4.10840, 1.19160, 4.1559, 1
29.68, 4.13250, 1.21500, 4.2383, 1
28.64, 4.13250, 1.38200, 3.6618, 1
33.85, 4.15660, 0.88350, 6.7187, 1
29.9, 4.15660, 1.24670, 4.2108, 1
34.13, 4.16870, 0.78420, 7.6414, 1
33.57, 4.16870, 0.99500, 5.9519, 1
34.71, 4.18070, 0.68920, 8.7726, 1
35.01, 4.19280, 0.66710, 9.1344, 1
30.12, 4.19280, 1.27970, 4.2049, 1
35.31, 4.20480, 0.65130, 9.4327, 1
35.62, 4.21690, 0.64080, 9.6736, 1
35.93, 4.22890, 0.63550, 9.8544, 1
36.25, 4.24100, 0.63550, 9.9690, 1
36.57, 4.25300, 0.64150, 10.0094, 1
36.9, 4.27710, 0.65810, 9.9679, 1
37.24, 4.30120, 0.68280, 9.8364, 1
37.58, 4.32530, 0.71700, 9.6114, 1
37.93, 4.36140, 0.76600, 9.2952, 1
38.28, 4.39760, 0.82710, 8.9002, 1
38.64, 4.43370, 0.90100, 8.4430, 1
39.01, 4.46990, 0.98930, 7.9378, 1
39.38, 4.51810, 1.10040, 7.3945, 1
29.05, 4.54220, 2.01690, 3.2151, 1
39.77, 4.55420, 1.22730, 6.8193, 1
40.16, 4.59040, 1.38040, 6.2238, 1
40.55, 4.61450, 1.55580, 5.6305, 1
29.26, 4.61450, 1.49790, 4.2259, 1
29.47, 4.63860, 1.27520, 5.0364, 1
40.96, 4.65060, 1.77130, 5.0663, 1
29.68, 4.66270, 1.15320, 5.6768, 1
29.9, 4.67470, 1.06850, 6.2082, 1
30.12, 4.68670, 1.00830, 6.6599, 1
41.37, 4.69880, 2.02820, 4.5635, 1
30.34, 4.71080, 0.96900, 7.0452, 1
30.57, 4.72290, 0.93540, 7.3782, 1
30.8, 4.73490, 0.90930, 7.6692, 1
41.8, 4.73490, 2.29730, 4.1494, 1
31.03, 4.75900, 0.89270, 7.9328, 1
31.27, 4.77110, 0.87440, 8.1795, 1
31.51, 4.78310, 0.85810, 8.4154, 1
42.23, 4.78310, 2.58840, 3.8299, 1
31.75, 4.80720, 0.84630, 8.6559, 1
32, 4.81930, 0.82740, 8.9278, 1
42.67, 4.83130, 2.88720, 3.5860, 1
32.25, 4.84340, 0.80310, 9.2974, 1
47.08, 4.85540, 4.69460, 2.8039, 1
43.12, 4.86750, 3.20110, 3.3790, 1
47.63, 4.86750, 4.80620, 2.7931, 1
32.51, 4.87950, 0.77010, 9.8064, 1
46.02, 4.87950, 6.28350, 2.3832, 1
48.19, 4.89160, 5.88800, 2.5325, 1
43.57, 4.90360, 3.61540, 3.1626, 1
48.76, 4.90360, 11.44180, 1.9152, 1
45.51, 4.91570, 7.69280, 2.1646, 1
32.77, 4.92770, 0.76890, 10.0382, 1
44.04, 4.93980, 4.27950, 2.9003, 1
33.03, 4.95180, 0.78890, 9.9748, 1
34.13, 4.95180, 0.82570, 9.8738, 1
44.52, 4.95180, 5.38510, 2.5796, 1
34.42, 4.96390, 0.81610, 10.0711, 1
33.3, 4.96390, 0.81190, 9.8499, 1
34.71, 4.97590, 0.82860, 10.0562, 1
33.57, 4.97590, 0.83850, 9.6981, 1
38.1, 2.01200, 0.14170, 7.9151, 1
32.25, 2.01200, 0.12880, 7.5241, 1
42.89, 2.01200, 0.20670, 6.5633, 1
35.01, 2.01200, 0.26160, 4.8118, 1
29.05, 2.01200, 0.22060, 4.7606, 1
60.24, 2.01200, 1.09180, 3.2443, 1
31.75, 2.02410, 0.11950, 7.9166, 1
37.93, 2.02410, 0.14310, 7.9037, 1
42.23, 2.02410, 0.24020, 5.8655, 1
34.71, 2.02410, 0.23210, 5.2276, 1
59.36, 2.02410, 1.06400, 3.2714, 1
31.27, 2.03610, 0.10020, 8.9027, 1
37.58, 2.03610, 0.14710, 7.7626, 1
41.37, 2.03610, 0.28080, 5.2176, 1
34.42, 2.03610, 0.28160, 4.6090, 1
58.94, 2.03610, 1.06820, 3.2721, 1
30.91, 2.04820, 0.09090, 9.4782, 1
37.24, 2.04820, 0.15800, 7.3900, 1
28.74, 2.04820, 0.14610, 6.4786, 1
34.28, 2.04820, 0.33980, 4.1504, 1
58.1, 2.04820, 1.07370, 3.2633, 1
30.68, 2.06020, 0.09150, 9.4656, 1
36.9, 2.06020, 0.18190, 6.6844, 1
29.05, 2.06020, 0.23500, 4.7121, 1
33.99, 2.06020, 0.58440, 3.3592, 1
57.69, 2.06020, 1.09430, 3.2466, 1
30.34, 2.07230, 0.09570, 9.2075, 1
29.15, 2.07230, 0.29830, 4.1325, 1
56.89, 2.07230, 1.12050, 3.2158, 1
33.85, 2.07230, 0.81720, 2.9573, 1
29.9, 2.08430, 0.11550, 8.0984, 1
36.57, 2.08430, 0.15490, 7.5885, 1
74.47, 2.08430, 1.05570, 3.6100, 1
56.5, 2.08430, 1.14540, 3.1951, 1
33.71, 2.08430, 0.99950, 2.6900, 1
36.41, 2.09640, 0.15210, 7.7265, 1
73.14, 2.09640, 1.25300, 3.4023, 1
56.11, 2.09640, 1.17000, 3.1749, 1
33.57, 2.09640, 1.05100, 2.6307, 1
36.09, 2.10840, 0.14860, 7.8701, 1
55.73, 2.10840, 1.19230, 3.1575, 1
71.24, 2.10840, 1.62570, 3.0765, 1
35.93, 2.12050, 0.14960, 7.8701, 1
55.35, 2.12050, 1.20970, 3.1453, 1
70.02, 2.12050, 1.91790, 2.8478, 1
35.77, 2.13250, 0.15920, 7.5694, 1
54.98, 2.13250, 1.22000, 3.1406, 1
68.27, 2.13250, 2.38810, 2.5255, 1
35.62, 2.14460, 0.17370, 7.1428, 1
54.61, 2.14460, 1.22080, 3.1454, 1
35.31, 2.15660, 0.18370, 6.8689, 1
35.01, 2.16870, 0.20190, 6.4217, 1
54.25, 2.16870, 1.21630, 3.1692, 1
33.71, 2.18070, 0.42670, 3.9144, 1
33.3, 2.19280, 0.26990, 5.1131, 1
32.51, 2.20480, 0.16200, 7.3209, 1
53.9, 2.20480, 1.20030, 3.2172, 1
29.15, 2.21690, 0.13820, 7.6486, 1
32.38, 2.21690, 0.16410, 7.2897, 1
31.27, 2.21690, 0.17380, 6.8140, 1
45.76, 2.21690, 0.67330, 3.7261, 1
32, 2.22890, 0.16360, 7.2992, 1
31.15, 2.22890, 0.16900, 6.9920, 1
46.54, 2.22890, 0.76330, 3.5955, 1
44.52, 2.22890, 0.75200, 3.5593, 1
44.04, 2.24100, 0.83560, 3.4374, 1
53.54, 2.24100, 1.15100, 3.2964, 1
46.81, 2.25300, 0.80930, 3.5572, 1
43.57, 2.25300, 0.92190, 3.3269, 1
37.07, 2.25300, 0.82510, 3.2687, 1
36.74, 2.26510, 0.55520, 3.7495, 1
43.12, 2.26510, 0.96250, 3.2776, 1
36.57, 2.27710, 0.32850, 5.0186, 1
53.19, 2.27710, 1.07510, 3.4023, 1
42.89, 2.27710, 0.95320, 3.2951, 1
36.41, 2.28920, 0.29340, 5.4513, 1
42.67, 2.28920, 0.91480, 3.3479, 1
36.25, 2.30120, 0.28910, 5.5322, 1
47.08, 2.30120, 0.77680, 3.6703, 1
52.85, 2.30120, 0.98380, 3.5198, 1
42.45, 2.30120, 0.85940, 3.4240, 1
36.09, 2.31330, 0.29010, 5.5423, 1
52.18, 2.31330, 0.82080, 3.7526, 1
42.23, 2.31330, 0.81040, 3.4965, 1
35.77, 2.32530, 0.32730, 5.0997, 1
35.46, 2.32530, 0.32820, 5.0605, 1
51.2, 2.32530, 0.67850, 4.0727, 1
42.01, 2.32530, 0.78170, 3.5449, 1
35.16, 2.33730, 0.28030, 5.6583, 1
50.26, 2.33730, 0.59910, 4.3382, 1
47.35, 2.33730, 0.67890, 3.9400, 1
34.56, 2.34940, 0.16590, 8.2241, 1
48.76, 2.34940, 0.54230, 4.5497, 1
47.91, 2.34940, 0.57200, 4.3601, 1
41.8, 2.34940, 0.77700, 3.5707, 1
34.28, 2.36140, 0.16360, 8.3147, 1
29.57, 2.36140, 0.29260, 4.9392, 1
48.47, 2.36140, 0.54880, 4.5287, 1
41.58, 2.36140, 0.77290, 3.5836, 1
33.85, 2.37350, 0.17710, 7.8570, 1
29.68, 2.37350, 0.28440, 5.0821, 1
28.84, 2.37350, 2.19590, 1.9193, 1
33.3, 2.38550, 0.18400, 7.6115, 1
41.37, 2.38550, 0.77870, 3.5930, 1
32.64, 2.39760, 0.11360, 10.3414, 1
31.15, 2.39760, 0.36050, 4.5520, 1
32.38, 2.40960, 0.13460, 9.3563, 1
32.77, 2.40960, 0.14970, 8.8005, 1
30.91, 2.40960, 0.27060, 5.5281, 1
41.17, 2.40960, 0.78030, 3.6094, 1
31.51, 2.40960, 0.73160, 3.3736, 1
30.57, 2.42170, 0.23430, 6.1288, 1
31.88, 2.42170, 0.29510, 5.3510, 1
30.34, 2.43370, 0.22880, 6.2486, 1
40.96, 2.43370, 0.77300, 3.6405, 1
30.12, 2.44580, 0.23520, 6.1352, 1
30.01, 2.45780, 0.24420, 5.9962, 1
73.8, 2.46990, 0.39190, 8.2200, 1
29.9, 2.46990, 0.25620, 5.8154, 1
70.02, 2.48190, 0.42330, 7.5528, 1
29.79, 2.48190, 0.27240, 5.5890, 1
28.35, 2.48190, 1.55750, 2.3341, 1
65.02, 2.49400, 0.45080, 6.8866, 1
29.68, 2.49400, 0.29560, 5.2977, 1
62.53, 2.50600, 0.45200, 6.7278, 1
29.57, 2.50600, 0.33180, 4.9163, 1
36.57, 2.50600, 0.46120, 4.5593, 1
59.8, 2.51810, 0.43890, 6.6992, 1
36.41, 2.51810, 0.35210, 5.4831, 1
29.47, 2.51810, 0.39330, 4.4306, 1
58.51, 2.53010, 0.43140, 6.7245, 1
36.09, 2.53010, 0.29360, 6.2568, 1
29.36, 2.53010, 0.51540, 3.8629, 1
57.69, 2.54220, 0.42710, 6.7509, 1
35.93, 2.54220, 0.28650, 6.3934, 1
56.89, 2.55420, 0.42290, 6.7779, 1
35.46, 2.55420, 0.29280, 6.2760, 1
39.2, 2.55420, 0.67690, 3.9243, 1
29.26, 2.55420, 0.80330, 3.3159, 1
31.75, 2.55420, 1.25500, 2.8553, 1
36.9, 2.55420, 2.13800, 2.3394, 1
56.11, 2.56630, 0.41870, 6.8055, 1
35.31, 2.56630, 0.27790, 6.5447, 1
38.64, 2.56630, 0.75600, 3.7371, 1
31.63, 2.56630, 1.06480, 3.0819, 1
55.35, 2.57830, 0.41480, 6.8314, 1
35.16, 2.57830, 0.26670, 6.7702, 1
31.27, 2.57830, 0.46220, 4.2914, 1
34.86, 2.59040, 0.24710, 7.1624, 1
54.61, 2.59040, 0.41100, 6.8568, 1
31.15, 2.59040, 0.37960, 4.8628, 1
29.15, 2.59040, 1.01270, 3.0657, 1
53.9, 2.60240, 0.40710, 6.8842, 1
34.56, 2.60240, 0.31170, 6.0460, 1
30.8, 2.60240, 0.31990, 5.4617, 1
53.54, 2.61450, 0.40660, 6.9043, 1
34.13, 2.61450, 0.35430, 5.5002, 1
30.68, 2.61450, 0.32350, 5.4390, 1
28.95, 2.61450, 0.86380, 3.2738, 1
52.85, 2.62650, 0.40210, 6.9408, 1
33.71, 2.62650, 0.47110, 4.5352, 1
28.54, 2.62650, 0.65800, 3.5804, 1
52.51, 2.63860, 0.40130, 6.9652, 1
33.57, 2.63860, 0.57270, 4.0736, 1
28.15, 2.63860, 0.91690, 3.1920, 1
45.26, 2.65060, 0.33450, 7.1843, 1
51.85, 2.65060, 0.39550, 7.0203, 1
33.44, 2.65060, 0.69210, 3.7492, 1
44.76, 2.66270, 0.33000, 7.2458, 1
46.28, 2.66270, 0.34710, 7.1547, 1
51.2, 2.66270, 0.38900, 7.0874, 1
33.3, 2.66270, 0.76880, 3.6125, 1
44.28, 2.67470, 0.32380, 7.3351, 1
46.54, 2.67470, 0.34960, 7.1942, 1
50.88, 2.67470, 0.38690, 7.1306, 1
44.04, 2.68670, 0.32150, 7.3929, 1
46.81, 2.68670, 0.34970, 7.2704, 1
50.26, 2.68670, 0.37900, 7.2208, 1
33.17, 2.68670, 0.75180, 3.6597, 1
43.57, 2.69880, 0.31320, 7.5236, 1
47.08, 2.69880, 0.34830, 7.3688, 1
49.65, 2.69880, 0.37060, 7.3219, 1
33.03, 2.69880, 0.63150, 3.9396, 1
43.34, 2.71080, 0.31010, 7.5966, 1
47.63, 2.71080, 0.34590, 7.5151, 1
48.76, 2.71080, 0.35730, 7.4680, 1
32.64, 2.71080, 0.43390, 4.8751, 1
42.89, 2.72290, 0.30270, 7.7194, 1
47.91, 2.72290, 0.34960, 7.5378, 1
32.77, 2.72290, 0.41750, 5.0461, 1
32.51, 2.72290, 0.46430, 4.6800, 1
42.67, 2.73490, 0.30210, 7.7510, 1
42.23, 2.74700, 0.30300, 7.7254, 1
32.25, 2.74700, 0.38620, 5.3319, 1
41.8, 2.75900, 0.30290, 7.7191, 1
32.12, 2.75900, 0.34990, 5.7389, 1
41.58, 2.77110, 0.30140, 7.7664, 1
31.88, 2.77110, 0.32590, 6.0471, 1
41.17, 2.78310, 0.29140, 7.9459, 1
31.75, 2.78310, 0.33050, 6.0058, 1
40.96, 2.79520, 0.28580, 8.0735, 1
31.15, 2.79520, 0.33750, 5.8708, 1
31.51, 2.79520, 0.35290, 5.7316, 1
40.55, 2.80720, 0.27140, 8.3609, 1
31.03, 2.80720, 0.33650, 5.9034, 1
34.71, 2.80720, 5.61060, 1.6473, 1
40.35, 2.81930, 0.26490, 8.5208, 1
30.8, 2.81930, 0.36180, 5.6068, 1
29.79, 2.81930, 0.75660, 3.6368, 1
34.56, 2.81930, 3.02930, 2.0983, 1
40.16, 2.83130, 0.25860, 8.6806, 1
30.45, 2.83130, 0.43380, 4.9338, 1
34.28, 2.83130, 2.64500, 2.2435, 1
39.77, 2.84340, 0.24440, 9.0025, 1
33.99, 2.84340, 3.28670, 2.0215, 1
39.58, 2.85540, 0.23870, 9.1618, 1
33.71, 2.85540, 6.64350, 1.5423, 1
39.2, 2.86750, 0.22700, 9.4508, 1
38.83, 2.87950, 0.21780, 9.6891, 1
38.64, 2.89160, 0.21490, 9.7892, 1
38.28, 2.90360, 0.21030, 9.9093, 1
36.41, 2.90360, 0.41270, 6.0039, 1
38.1, 2.91570, 0.21070, 9.9208, 1
36.25, 2.91570, 0.39800, 6.1826, 1
37.75, 2.92770, 0.21310, 9.8483, 1
36.09, 2.92770, 0.38520, 6.3504, 1
37.41, 2.93980, 0.22380, 9.5521, 1
32.51, 2.93980, 99.99990, 0.9452, 1
37.07, 2.95180, 0.25280, 8.8324, 1
66.07, 2.95180, 0.59570, 7.2698, 1
35.93, 2.95180, 0.37040, 6.5929, 1
36.57, 2.95180, 0.46820, 5.6304, 1
31.88, 2.95180, 0.82760, 3.7326, 1
36.9, 2.96390, 0.28360, 8.1909, 1
62.53, 2.96390, 0.55000, 7.4451, 1
